date,developerResponse,review,rating,isEdited,userName,title
2021-05-11 01:56:34,"{'id': 22816437, 'body': 'Our apologies for any problems you are having. For additional support please visit: https://myfitnesspal.zendesk.com/hc/en-us/requests/new, or send an email to support@myfitnesspal.com if you are currently unable to access your account.', 'modified': '2021-05-14T20:16:32Z'}","It keeps saying “We were unable to connect to the server to log you in”, I haven’t been able to log in since last night. Really looking forward to an update to fix it. Thank you.",2,False,a1079atw,Login failed
2021-04-29 00:58:02,"{'id': 22556273, 'body': 'Our apologies for any problems you are having. For additional support please visit: https://myfitnesspal.zendesk.com/hc/en-us/requests/new or send an email to support@myfitnesspal.com.', 'modified': '2021-04-30T15:13:36Z'}","Ever since latest update this app has been draining 90+% of my battery daily and I haven’t even been using the app recently. Even with background data and all permissions turned off it’s still draining battery. Have deleted app, will look elsewhere until this is fixed.",1,False,Jaci.p,Battery drainer
2020-10-21 04:13:02,"{'id': 18712535, 'body': ""Beginning October 12, 2020, MyFitnessPal's iMessage app will no longer be accessible to iOS users on versions 20.20.5 and up. Users on versions 20.20.0 and below will still see the iMessage app on their keyboard, but it will no longer be functional."", 'modified': '2020-10-26T15:42:57Z'}","Why has the share feature been removed? This is terrible now if you are trying to use this app with a partner or friend

This link you sent has nothing to do with sharing a meal or a recipe that you removed. It was a feature I’m not looking at sharing my diary. Do you guys at UA even know your own product and what a great CEx is?????",1,False,Jezfit,No Share Feature
2020-08-28 00:38:00,,As an Aussie in China I find it helpful to enter / find  foods in both Chinese and English. It means I can track all my food. It is also easy to use,5,False,Luo Jie Yu,Easy and bilingual
2020-05-31 00:57:40,,"This is the best tool I have ever found to help manage weight loss. And super simple to use, links happily with other apps to manage exercise and diet.
Thanks I am so happy",5,False,Sophie AU,Thrilled
2019-06-03 21:48:29,,I love this app so much! It keeps me on track with my flexible dieting and makes it so easy to record foods and recipes. I love the scan feature too!,5,False,Trotts21,Best App I’ve Ever Used!
2019-08-26 20:10:39,,Every time I get into the app I’m having to log back in. Besides that the functionality seems to be the same but definitely slows down the logging food and exercise process if your constantly having to log back in.,2,False,Zsp9104,The latest update logs you out
2019-05-25 20:24:34,,"It’s very easy to use to follow your progress and enter exercises ,foods, recipes and weight. Provides a macro calculator too, although it doesn’t calculate net carbs",5,False,😀✅✅,Really helps you succeed
2018-01-03 04:32:06,,"Easy to use, very helpful to track macros. I like being able to log my own meals and scan packaging.",5,False,SarahJane888,Very helpful
2018-12-17 01:33:25,,"Everytime i go to sign up with my facebook or my email i can get through the questions about activity, dob, country etc., but then when i tap the arrow to go forward it says the app is unable to process my registration. Very frustrating because i don’t understand why this is happening.",1,False,Any nicknames!!!!!!!,If only i could actually get into the app ;(
2018-08-07 04:13:59,,"I used to love this app, but since they have made changes to their privacy terms and you now have to either allow them to access and share your details or delete your account, I chose to delete.",2,False,Geee23,So disappointed with the privacy changes
2024-02-10 05:33:01,"{'id': 41907997, 'body': ""Thank you so much for your 5-star review! We're thrilled to hear that you're enjoying the MyFitnessPal app. If you have any questions or need assistance with anything, please don't hesitate to reach out by emailing support@myfitnesspal.com. Keep up the great work!"", 'modified': '2024-02-12T21:09:43Z'}",I’ve always used this app. Love how easy it is to use. Best app to keep track of what you eat and very informative on nutrition.,5,False,Bubsyboon,Miss B
2017-11-16 02:49:58,,"I love this app and having so many food options in the diary, but I wish I could upload more than one photo on days that I take progress shots!",4,False,Katieexoxo,More than 1 photo on a day please!!!
2023-09-21 03:24:46,"{'id': 39082117, 'body': 'Thank you so much for letting us know! We are glad to hear this. We wish you all the success in reaching and maintaining all of your diet and fitness goals.', 'modified': '2023-09-22T16:38:16Z'}",Great app - possibly the best I have ever used. It makes tracking you calories so easy.,5,False,Suziqpops,Love the barcode scanner.
2023-11-27 11:03:51,"{'id': 40396494, 'body': 'Hi Karen, we are thrilled to hear you have been having success with the MyFitnessPal app. Thank you so much for sharing your review with us. We wish you a lifetime of health and happiness!', 'modified': '2023-11-28T22:09:44Z'}","Having started the journey not long ago, i have to say that my fitness pal is educating me in the small details of macros and stats. Im determined to keep at it till i get to my goal.
Thanks myfitness pal",4,False,Karen Heiden,My fitness pal life
2022-10-11 09:23:52,"{'id': 32540265, 'body': 'We are thrilled to hear you have been having success with the MyFitnessPal app. Thank you so much for sharing your feedback. We wish you a lifetime of health and happiness!', 'modified': '2022-10-12T21:09:31Z'}","I have used this App fora long time. It is great to keep my calorie count under control and it’s so easy to use. Love it. 
Chris",5,False,Burrum Babe,So easy
2020-11-28 21:17:15,,"I love using this app for tracking. 
I have used it for 6 days now and found it very easy. All foods I have entered have been there.",5,False,magnoliamaison,Ease of use
2022-08-25 06:42:55,"{'id': 31727311, 'body': 'Thank you for your feedback, we appreciate it and will share it with the appropriate division. If you need further assistance, please reach out to us here https://myfitnesspal.zendesk.com/hc/en-us or send us an email to support@myfitnesspal.com', 'modified': '2022-08-29T18:29:29Z'}",Terrible interface now with the latest update and the app is much more difficult to navigate. It’s difficult to work out where to enter weight loss etc and there are a lot of ads in the free version.,2,False,Ötzifish,Used to be Great
2022-06-14 05:55:05,"{'id': 30379871, 'body': 'You can find Progress directly by scrolling down on the Dashboard on the main homepage, then tap the + button to enter your weight. Please see: https://support.myfitnesspal.com/hc/en-us/articles/5217312657293-New-Dashboard-FAQ#h_01G1RS830PY6C2CPHWM8G886VS', 'modified': '2022-06-15T19:52:22Z'}",I’ve been logging my weight for years with this app and with the latest release that feature is gone! Or so hidden I can’t find it. Why did they remove the weight progress tracking???,2,False,Jama211,Weight log gone
2022-06-12 11:16:09,"{'id': 30373075, 'body': ""Sorry to hear you're not enjoying the new update. After you have some time with the dashboard, we'd love to hear more detailed feedback to share with the team. Please reach out to us here https://myfitnesspal.zendesk.com/hc/en-us/requests/new or directly at support@myfitnesspal.com."", 'modified': '2022-06-15T12:25:56Z'}","Was great till the latest update took away your progress and broke the ability to feed in data from my polar flow app.

Adding food to your daily planner also leaves you stuck in the add food screen meaning more clicks to get back. 

Seems the upgrade is more a downgrade.",1,False,Chris-R-81,Was great till the latest update
2022-02-17 22:49:52,"{'id': 28222595, 'body': 'Thank you so much for letting us know! We are glad to hear this. We wish you all the success in reaching and maintaining all of your diet and fitness goals.', 'modified': '2022-02-23T19:38:54Z'}",Takes all the hard work out of calorie counting. Great app. Would love to use premium but at nearly $30 a month not worth it.,4,False,Clancylea,My Fitness Pal
